idx,date,Close,MA,MACD,D,RSI,Supported_point,Pressed_point
729,2017-09-26,12.45,7,2,2.0,1.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
730,2017-09-27,12.74,7,2,2.0,2.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
731,2017-09-28,12.74,6,2,1.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
732,2017-09-29,12.75,6,1,1.0,1.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
733,2017-10-02,12.71,6,1,1.0,1.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
734,2017-10-03,13.42,7,2,1.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
735,2017-10-04,13.31,7,2,1.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
736,2017-10-05,13.34,9,2,2.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
737,2017-10-06,13.23,9,2,2.0,3.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
738,2017-10-09,13.47,9,2,2.0,3.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
739,2017-10-10,13.7,9,2,3.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
740,2017-10-11,13.88,9,2,3.0,3.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
741,2017-10-12,14.2,9,3,3.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
742,2017-10-13,14.22,1,3,3.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
743,2017-10-16,14.26,1,3,4.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
744,2017-10-17,14.16,1,3,4.0,4.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
745,2017-10-18,14.07,1,3,4.0,3.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
746,2017-10-19,13.95,2,3,3.0,2.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
747,2017-10-20,13.81,2,3,3.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
748,2017-10-23,14.1,2,3,3.0,2.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
749,2017-10-24,14.25,2,3,3.0,2.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
750,2017-10-25,12.33,2,2,3.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
751,2017-10-26,12.01,3,2,2.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
752,2017-10-27,11.84,3,1,2.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
753,2017-10-30,10.89,3,0,1.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
754,2017-10-31,10.99,9,0,1.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
755,2017-11-01,10.8,9,0,1.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
756,2017-11-02,10.85,5,0,0.0,0.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
757,2017-11-03,11.12,5,0,0.0,1.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
758,2017-11-06,11.93,6,0,0.0,2.0,"{""9.9"": 1.0, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
759,2017-11-07,12.05,6,0,1.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
760,2017-11-08,11.71,6,0,1.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
761,2017-11-09,11.12,6,0,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
762,2017-11-10,11.26,6,0,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
763,2017-11-13,11.09,5,0,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
764,2017-11-14,11.12,5,0,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
765,2017-11-15,11.07,5,0,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
766,2017-11-16,11.25,5,0,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
767,2017-11-17,11.38,6,0,1.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
768,2017-11-20,11.34,6,0,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
769,2017-11-21,11.4,6,0,1.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
770,2017-11-22,11.37,6,0,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
771,2017-11-24,11.38,6,0,2.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
772,2017-11-27,11.55,6,1,2.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
773,2017-11-28,11.17,6,1,2.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
774,2017-11-29,10.83,5,1,2.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
775,2017-11-30,10.89,5,1,2.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
776,2017-12-01,10.73,5,0,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
777,2017-12-04,10.03,5,0,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
778,2017-12-05,9.91,5,0,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
779,2017-12-06,10.0,5,0,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
780,2017-12-07,10.04,5,0,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
781,2017-12-08,9.94,5,0,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
782,2017-12-11,10.16,5,0,0.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
783,2017-12-12,9.9,6,0,0.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
784,2017-12-13,10.11,6,0,1.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
785,2017-12-14,10.13,6,0,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
786,2017-12-15,10.29,6,0,1.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
787,2017-12-18,10.98,6,1,2.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
788,2017-12-19,10.95,6,1,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
789,2017-12-20,10.98,6,1,3.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
790,2017-12-21,10.89,7,1,3.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
791,2017-12-22,10.54,7,1,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
792,2017-12-26,10.46,7,1,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
793,2017-12-27,10.53,6,1,3.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
794,2017-12-28,10.55,6,1,2.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
795,2017-12-29,10.28,6,1,2.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
796,2018-01-02,10.98,6,1,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
797,2018-01-03,11.55,7,2,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
798,2018-01-04,12.12,7,2,2.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
799,2018-01-05,11.88,7,2,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
800,2018-01-08,12.28,7,3,3.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
801,2018-01-09,11.82,7,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
802,2018-01-10,11.96,7,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
803,2018-01-11,12.14,7,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
804,2018-01-12,12.02,7,3,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
805,2018-01-16,11.91,7,3,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
806,2018-01-17,12.18,7,3,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
807,2018-01-18,12.47,7,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
808,2018-01-19,12.59,7,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
809,2018-01-22,12.65,8,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
810,2018-01-23,12.94,8,3,3.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
811,2018-01-24,12.71,8,3,3.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
812,2018-01-25,12.41,1,3,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
813,2018-01-26,12.95,1,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
814,2018-01-29,13.32,1,4,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
815,2018-01-30,12.87,1,3,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
816,2018-01-31,13.74,1,4,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
817,2018-02-01,13.25,1,4,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
818,2018-02-02,12.45,1,3,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
819,2018-02-05,11.57,2,3,2.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""14.25"": 1.0, ""12.75"": 0.95, ""15.0"": 0.81, ""12.9"": 0.76, ""13.65"": 0.62, ""3.9"": 0.61, ""6.9"": 0.53}"
820,2018-02-06,11.65,2,3,2.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
821,2018-02-07,11.6,2,2,2.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
822,2018-02-08,11.22,3,2,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
823,2018-02-09,11.31,3,2,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
824,2018-02-12,11.68,3,2,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
825,2018-02-13,11.78,3,2,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
