idx,date,Close,MA,MACD,D,RSI,Supported_point,Pressed_point
2588,2010-03-30,21.66,2,4,2.0,1.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2589,2010-03-31,21.84,2,3,2.0,1.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2590,2010-04-01,21.879999,2,3,1.0,0.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2591,2010-04-05,23.209999,2,3,2.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2592,2010-04-06,24.27,1,4,2.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2593,2010-04-07,23.75,1,4,2.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2594,2010-04-08,23.959999,1,4,2.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2595,2010-04-09,23.93,1,4,3.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2596,2010-04-12,24.9,1,4,3.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2597,2010-04-13,24.57,1,4,3.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2598,2010-04-14,26.360001,1,4,3.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2599,2010-04-15,26.139999,1,4,3.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2600,2010-04-16,25.530001,1,4,3.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2601,2010-04-19,25.43,1,4,3.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2602,2010-04-20,27.42,1,4,3.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2603,2010-04-21,28.870001,1,4,3.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2604,2010-04-22,29.6,1,4,3.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2605,2010-04-23,30.0,1,4,4.0,4.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2606,2010-04-26,28.780001,1,4,4.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2607,2010-04-27,27.75,1,4,4.0,3.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2608,2010-04-28,27.66,2,4,3.0,2.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2609,2010-04-29,28.860001,2,4,3.0,2.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2610,2010-04-30,28.73,2,4,3.0,1.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2611,2010-05-03,29.0,2,4,3.0,1.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2612,2010-05-04,27.77,2,4,3.0,1.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2613,2010-05-05,27.860001,2,4,2.0,2.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2614,2010-05-06,26.440001,2,4,2.0,1.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2615,2010-05-07,25.57,2,4,2.0,0.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2616,2010-05-10,27.83,2,3,2.0,2.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2617,2010-05-11,27.74,2,3,2.0,1.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2618,2010-05-12,28.879999,1,3,2.0,2.0,"{""9.68"": 1.0, ""18.48"": 0.86, ""25.52"": 0.8, ""15.84"": 0.63, ""6.16"": 0.59, ""10.56"": 0.58, ""7.92"": 0.57, ""11.44"": 0.51}","{""17.6"": 1.0, ""14.08"": 0.95}"
2619,2010-05-13,28.5,1,3,2.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95}"
2620,2010-05-14,27.33,1,3,2.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95}"
2621,2010-05-17,27.299999,1,3,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95}"
2622,2010-05-18,26.08,2,3,2.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2623,2010-05-19,24.42,3,3,2.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2624,2010-05-20,22.790001,3,2,2.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2625,2010-05-21,23.799999,3,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2626,2010-05-24,22.91,3,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2627,2010-05-25,23.110001,3,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2628,2010-05-26,23.959999,3,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2629,2010-05-27,24.860001,3,2,1.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2630,2010-05-28,23.950001,3,2,1.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2631,2010-06-01,23.15,3,2,1.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2632,2010-06-02,23.780001,3,2,1.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2633,2010-06-03,23.559999,3,2,2.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2634,2010-06-04,22.35,3,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2635,2010-06-07,21.48,3,1,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2636,2010-06-08,22.52,3,1,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2637,2010-06-09,22.790001,3,2,1.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2638,2010-06-10,23.559999,3,2,1.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2639,2010-06-11,23.68,3,2,2.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2640,2010-06-14,23.4,4,2,2.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2641,2010-06-15,24.24,4,2,2.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2642,2010-06-16,24.17,4,2,3.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2643,2010-06-17,23.67,4,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2644,2010-06-18,23.98,6,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2645,2010-06-21,23.91,6,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2646,2010-06-22,23.629999,6,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2647,2010-06-23,23.35,5,2,3.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2648,2010-06-24,22.950001,5,2,2.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2649,2010-06-25,23.82,5,2,2.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2650,2010-06-28,23.549999,5,2,2.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2651,2010-06-29,21.940001,5,2,2.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2652,2010-06-30,21.57,5,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2653,2010-07-01,21.73,5,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2654,2010-07-02,20.75,5,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2655,2010-07-06,20.879999,5,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2656,2010-07-07,22.309999,5,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2657,2010-07-08,22.379999,6,2,1.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2658,2010-07-09,23.25,6,2,1.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2659,2010-07-12,23.18,6,2,2.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2660,2010-07-13,24.200001,6,2,2.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2661,2010-07-14,23.33,7,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2662,2010-07-15,23.15,7,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2663,2010-07-16,21.690001,7,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2664,2010-07-19,21.42,6,2,2.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2665,2010-07-20,19.51,6,2,2.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2666,2010-07-21,19.42,5,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2667,2010-07-22,20.17,5,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2668,2010-07-23,20.549999,5,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2669,2010-07-26,21.34,5,2,1.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2670,2010-07-27,21.42,6,2,1.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2671,2010-07-28,21.26,6,2,1.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2672,2010-07-29,22.049999,6,2,2.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2673,2010-07-30,22.190001,6,2,2.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2674,2010-08-02,22.889999,6,2,3.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2675,2010-08-03,22.610001,7,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2676,2010-08-04,22.620001,7,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2677,2010-08-05,22.110001,7,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2678,2010-08-06,21.639999,7,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2679,2010-08-09,21.84,7,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2680,2010-08-10,21.459999,6,2,2.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2681,2010-08-11,20.120001,6,2,2.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2682,2010-08-12,20.190001,6,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2683,2010-08-13,19.889999,5,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2684,2010-08-16,19.950001,5,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2685,2010-08-17,20.309999,5,2,1.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2686,2010-08-18,19.99,5,2,1.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2687,2010-08-19,19.35,5,2,0.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2688,2010-08-20,19.139999,5,2,0.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2689,2010-08-23,18.82,5,2,0.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2690,2010-08-24,18.32,5,2,0.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2691,2010-08-25,18.27,5,2,0.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2692,2010-08-26,18.139999,5,2,0.0,0.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2693,2010-08-27,18.709999,5,2,0.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2694,2010-08-30,18.24,5,2,0.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2695,2010-08-31,18.42,5,2,0.0,1.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2696,2010-09-01,19.27,6,2,1.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2697,2010-09-02,19.709999,6,2,1.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2698,2010-09-03,20.33,6,2,2.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2699,2010-09-07,19.540001,6,2,2.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2700,2010-09-08,19.790001,6,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2701,2010-09-09,20.309999,6,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2702,2010-09-10,19.84,6,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2703,2010-09-13,21.309999,7,2,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2704,2010-09-14,20.84,7,2,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2705,2010-09-15,20.940001,7,3,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2706,2010-09-16,20.860001,7,3,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2707,2010-09-17,21.450001,7,3,3.0,3.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2708,2010-09-20,22.0,7,3,3.0,4.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
2709,2010-09-21,21.58,7,3,3.0,2.0,"{""25.52"": 1.0, ""9.68"": 0.76, ""18.48"": 0.65}","{""17.6"": 1.0, ""14.08"": 0.95, ""28.16"": 0.51}"
